game_id,pid,player,pos,min,fgm_a,tpm_a,ftm_a,oreb,dreb,reb,ast,stl,blk,tos,pfs,plus_minus,pts
311230002,3976,Austin  Daye,SF,16,5-11,0-2,1-1,1,4,5,0,0,0,1,3,+5,11
311230002,6448,Brandon  Knight,PG,29,3-11,2-5,2-2,1,2,3,0,0,0,2,3,-13,10
311230002,2792,Charlie  Villanueva,PF,,,,,0,0,0,0,0,0,0,0,,0
311230002,261,Kevin  Garnett,PF,26,4-6,0-0,0-0,0,3,3,3,1,1,1,0,+11,8
311230002,662,Paul  Pierce,SF,23,4-8,2-3,2-2,0,4,4,5,1,0,1,0,+14,12
311230002,615,Jermaine  O'Neal,C,29,7-9,0-0,5-5,1,6,7,1,0,2,1,5,+25,19
311230002,9,Ray  Allen,SG,29,5-9,2-5,5-5,1,0,1,4,1,0,2,0,+23,17
311230002,3026,Rajon  Rondo,PG,28,4-8,1-2,0-0,1,2,3,5,0,0,2,2,+12,9
311230002,209,Keyon  Dooling,PG,21,1-4,1-4,2-2,0,1,1,5,0,0,1,3,0,5
311230002,2200,Marquis  Daniels,SG,22,1-4,0-0,0-0,0,3,3,1,0,2,1,1,+4,2
311230002,2172,Sasha  Pavlovic,SG,14,2-5,1-2,0-0,0,0,0,0,0,0,0,0,-6,5
311230002,2745,Brandon  Bass,PF,22,7-11,0-0,3-3,1,2,3,0,0,0,0,2,+1,17
311230002,4235,Greg  Stiemsma,C,16,0-1,0-0,2-2,1,2,3,1,1,1,1,4,-8,2
311230002,6445,JaJuan  Johnson,PF,3,0-1,0-0,0-0,0,1,1,0,0,0,0,0,-7,0
311230002,6460,E'Twaun  Moore,PG,3,0-0,0-0,0-0,0,0,0,0,0,0,0,1,-7,0
311230002,4240,Avery  Bradley,PG,3,0-1,0-0,0-0,0,1,1,0,0,0,0,0,-7,0
311230003,336,Grant  Hill,SF,33,3-9,0-1,4-4,0,3,3,3,1,2,0,1,+15,10
311230003,2754,Channing  Frye,PF,25,4-15,2-9,0-0,2,14,16,2,0,3,1,4,+18,10
311230003,2758,Marcin  Gortat,C,30,6-8,0-0,0-1,1,6,7,1,0,4,0,2,+18,12
311230003,592,Steve  Nash,PG,36,2-8,1-3,2-2,1,2,3,12,0,0,3,0,+17,7
311230003,3201,Jared  Dudley,SF,33,5-9,2-4,4-4,0,1,1,0,0,0,0,1,+12,16
311230003,2373,Josh  Childress,SF,11,1-2,0-1,0-0,2,1,3,0,0,0,0,2,+2,2
311230003,2794,Hakim  Warrick,PF,25,6-12,0-2,6-7,3,4,7,1,0,1,2,2,-3,18
311230003,2992,Shannon  Brown,PG,16,4-9,1-2,2-2,0,4,4,1,2,0,2,2,+1,11
311230003,2807,Ronnie  Price,PG,12,1-1,1-1,0-0,0,2,2,2,0,0,0,2,-2,3
311230003,3447,Robin  Lopez,C,17,1-5,0-0,2-2,1,0,1,0,0,0,1,4,-1,4
311230003,6461,Markieff  Morris,PF,1,0-0,0-0,0-0,0,0,0,0,0,0,1,2,-2,0
311230003,2417,Sebastian  Telfair,PG,,,,,0,0,0,0,0,0,0,0,,0
311230003,4035,Garret Siler,C,,,,,0,0,0,0,0,0,0,0,,0
311230003,2426,Trevor  Ariza,SF,28,2-11,1-2,2-2,3,4,7,1,2,0,1,5,-9,7
311230003,3217,Carl  Landry,PF,32,6-16,0-0,5-5,5,3,8,2,0,0,2,2,-10,17
311230003,2399,Emeka  Okafor,C,28,2-6,0-0,6-10,8,8,16,1,0,1,1,3,-5,10
311230003,2768,Jarrett  Jack,PG,39,6-20,0-3,0-0,0,1,1,4,0,1,2,3,-15,12
311230003,3190,Marco  Belinelli,SG,36,3-13,2-6,0-1,3,7,10,0,2,0,1,2,-12,8
311230003,1982,Chris  Kaman,C,20,1-5,0-0,2-2,2,0,2,1,0,3,3,1,-9,4
311230003,6484,Carldell  Johnson,PG,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,-1,0
311230003,3256,Trey Johnson,SG,4,0-1,0-0,2-2,0,1,1,0,0,0,0,0,-3,2
311230003,3232,Jason  Smith,C,17,4-9,0-0,0-0,1,4,5,0,0,0,1,3,-5,8
311230003,6485,Lance  Thomas,SF,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-1,0
311230003,4291,Greivis  Vasquez,PG,17,1-5,0-2,2-2,0,0,0,5,0,0,0,2,0,4
311230003,4248,Al-Farouq  Aminu,SF,16,1-3,0-1,4-4,2,5,7,0,0,0,2,3,-5,6
311230003,3431,Eric  Gordon,SG,,,,,0,0,0,0,0,0,0,0,,0
311230016,1977,Chris  Bosh,C,36,9-17,0-2,2-3,1,8,9,4,1,1,3,4,-4,20
311230016,1966,LeBron  James,SF,37,16-26,0-1,2-4,1,7,8,10,4,1,4,2,+14,34
311230016,3247,Joel  Anthony,C,23,0-3,0-0,0-0,3,5,8,0,2,1,0,1,+8,0
311230016,1987,Dwyane  Wade,SG,38,8-19,0-0,3-6,0,3,3,5,0,3,5,0,+1,19
311230016,3419,Mario  Chalmers,PG,15,3-5,3-4,0-0,0,1,1,5,1,0,1,4,-9,9
311230016,351,Juwan  Howard,PF,9,0-0,0-0,0-0,0,0,0,0,0,0,1,3,+1,0
311230016,976,Shane  Battier,SF,23,0-5,0-5,0-0,0,3,3,0,3,0,0,3,-5,0
311230016,2009,James  Jones,SF,2,0-1,0-1,0-0,0,0,0,0,0,0,0,0,+1,0
311230016,2184,Udonis  Haslem,PF,27,4-7,0-0,1-1,4,5,9,1,1,0,0,2,-3,9
311230016,6431,Norris  Cole,PG,30,6-10,0-1,0-0,0,1,1,4,2,0,1,2,+6,12
311230016,6490,Terrel  Harris,SG,,,,,0,0,0,0,0,0,0,0,,0
311230016,4329,Mickell  Gladness,C,,,,,0,0,0,0,0,0,0,0,,0
311230016,4283,Dexter  Pittman,C,,,,,0,0,0,0,0,0,0,0,,0
311230016,3418,Michael  Beasley,SF,22,2-6,0-0,0-0,0,3,3,1,1,0,2,4,-1,4
311230016,3449,Kevin  Love,PF,33,10-19,1-3,4-6,4,8,12,3,2,0,6,4,-10,25
311230016,2171,Darko  Milicic,C,17,1-3,0-0,1-2,2,4,6,1,1,2,1,2,-18,3
311230016,1985,Luke  Ridnour,PG,17,2-6,2-5,0-0,0,1,1,1,1,0,1,1,-11,6
311230016,4247,Wesley  Johnson,SG,17,2-6,2-6,0-0,0,2,2,1,0,1,3,1,-11,6
311230016,3276,Anthony  Tolliver,PF,27,3-8,1-3,3-5,1,6,7,1,0,0,2,3,+1,10
311230016,3981,Wayne  Ellington,SG,31,5-13,1-6,0-0,2,3,5,1,3,0,1,3,+9,11
311230016,3455,Anthony  Randolph,SF,25,6-9,0-1,2-2,1,2,3,0,1,1,2,3,+18,14
311230016,4011,Ricky  Rubio,PG,31,4-7,2-2,2-3,0,6,6,12,1,0,5,1,+9,12
311230016,6480,Derrick  Williams,PF,21,4-6,2-3,0-2,2,2,4,0,1,0,2,0,+4,10
311230016,3055,J.J.  Barea,PG,,,,,0,0,0,0,0,0,0,0,,0
311230016,3453,Nikola  Pekovic,C,,,,,0,0,0,0,0,0,0,0,,0
311230016,6449,Malcolm  Lee,SG,,,,,0,0,0,0,0,0,0,0,,0
311230029,1781,Luis  Scola,PF,27,2-3,0-0,0-0,0,4,4,0,0,0,3,5,-4,4
311230029,3968,Chase  Budinger,SF,15,4-9,1-3,2-2,0,0,0,0,2,0,1,0,-6,11
311230029,3994,Jordan  Hill,C,13,1-4,0-0,0-0,0,5,5,0,0,0,1,2,-13,2
311230029,2394,Kevin  Martin,SG,25,7-11,3-6,4-4,0,2,2,1,1,0,2,4,-10,21
311230029,3012,Kyle  Lowry,PG,24,5-9,1-3,4-5,1,2,3,8,4,0,4,4,-15,15
311230029,991,Samuel  Dalembert,C,18,1-3,0-0,2-2,0,2,2,0,0,2,1,4,-8,4
311230029,3445,Courtney  Lee,SG,32,3-10,1-5,0-0,1,1,2,2,0,2,2,3,-9,7
311230029,4019,Terrence  Williams,SG,15,0-1,0-1,0-0,0,3,3,2,1,0,0,0,-2,0
311230029,3423,Goran  Dragic,SG,12,2-5,1-2,0-0,1,0,1,1,0,0,2,2,-15,5
311230029,3985,Jonny  Flynn,PG,20,3-7,1-4,1-2,0,1,1,4,0,0,2,0,-3,8
311230029,6466,Chandler  Parsons,SF,17,5-9,3-3,0-1,1,5,6,1,1,0,1,4,+1,13
311230029,4264,Patrick  Patterson,PF,15,0-4,0-0,0-0,1,2,3,0,0,0,0,1,-14,0
311230029,6462,Marcus  Morris,PF,6,1-4,0-2,1-2,1,0,1,0,0,0,0,0,-2,3
311230029,1017,Zach  Randolph,PF,33,11-14,0-0,1-3,1,8,9,3,3,0,3,2,+14,23
311230029,3005,Rudy  Gay,SF,31,4-11,0-0,2-2,1,7,8,2,1,1,3,3,+5,10
311230029,3206,Marc  Gasol,C,29,6-8,0-0,8-9,1,7,8,1,3,5,4,1,+14,20
311230029,2367,Tony  Allen,SG,18,2-3,0-0,1-4,1,1,2,1,2,0,0,3,+7,5
311230029,6497,Jeremy  Pargo,PG,22,6-10,0-2,2-2,0,2,2,5,0,0,3,3,+7,14
311230029,4020,Sam  Young,SF,3,0-1,0-0,0-0,0,1,1,0,0,0,0,0,+3,0
311230029,3974,Dante  Cunningham,PF,19,3-6,0-0,3-4,1,5,6,0,0,1,1,2,+10,9
311230029,2212,Josh Davis,SF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,1,-3,0
311230029,4253,Quincy  Pondexter,SF,28,5-9,0-1,3-4,2,0,2,2,1,0,0,2,+17,13
311230029,3450,O.J.  Mayo,SG,30,4-9,0-1,2-2,0,2,2,2,0,0,1,1,+13,10
311230029,6467,Josh  Selby,PG,26,4-9,0-1,1-3,0,2,2,7,0,0,1,1,+13,9
311230029,3195,Mike  Conley,PG,,,,,0,0,0,0,0,0,0,0,,0
311230006,1767,Rasual  Butler,SG,12,1-3,0-1,0-0,1,3,4,1,0,0,0,1,-8,2
311230006,2987,Andrea  Bargnani,PF,42,11-18,2-3,6-8,0,7,7,1,0,1,3,0,-4,30
311230006,2769,Amir  Johnson,PF,28,3-3,0-0,0-0,1,3,4,1,0,0,2,5,+5,6
311230006,2806,Jose  Calderon,PG,33,4-8,2-4,1-1,0,2,2,7,2,0,2,1,+2,11
311230006,3978,DeMar  DeRozan,SG,35,4-12,0-1,3-4,0,4,4,4,1,0,1,2,-3,11
311230006,137,Anthony  Carter,PG,8,0-2,0-1,0-0,0,0,0,0,0,0,1,2,-14,0
311230006,498,Jamaal  Magloire,C,6,0-1,0-0,0-0,0,2,2,0,0,0,0,5,-8,0
311230006,2166,Leandro  Barbosa,SG,31,8-15,2-3,2-3,0,2,2,3,1,0,4,3,-8,20
311230006,4312,Gary  Forbes,F,4,0-1,0-0,0-0,1,1,2,1,1,0,0,0,+4,0
311230006,3999,James  Johnson,PF,15,0-3,0-0,0-0,1,3,4,1,0,0,2,2,-14,0
311230006,3417,Jerryd  Bayless,PG,7,1-3,0-1,0-0,0,1,1,1,0,0,2,2,-1,2
311230006,4259,Ed  Davis,PF,19,1-3,0-0,2-2,1,5,6,0,3,0,0,0,-16,4
311230006,4268,Solomon  Alabi,C,,,,,0,0,0,0,0,0,0,0,,0
311230006,510,Shawn  Marion,SF,30,5-8,0-0,2-3,0,1,1,2,0,0,0,0,-11,12
311230006,609,Dirk  Nowitzki,PF,31,7-16,0-1,4-5,0,4,4,4,4,1,2,0,+5,18
311230006,1000,Brendan  Haywood,C,19,1-2,0-0,2-4,5,4,9,0,0,0,1,2,-8,4
311230006,429,Jason  Kidd,PG,31,3-8,3-7,0-0,1,6,7,6,0,0,1,1,+1,9
311230006,2422,Delonte  West,SG,16,0-5,0-2,0-0,0,2,2,3,1,0,0,1,-6,0
311230006,136,Vince  Carter,SG,19,3-7,1-4,3-3,0,2,2,2,1,1,0,2,+18,10
311230006,841,Jason  Terry,SG,31,5-10,2-6,5-6,0,2,2,3,0,0,1,0,+19,17
311230006,617,Lamar  Odom,PF,12,0-3,0-1,3-4,0,4,4,0,0,0,1,2,+11,3
311230006,130,Brian  Cardinal,PF,4,0-1,0-1,0-0,0,1,1,0,1,0,0,0,+3,0
311230006,2774,Ian  Mahinmi,C,29,6-6,0-0,7-11,1,4,5,0,1,2,1,4,+21,19
311230006,4246,Dominique  Jones,SG,1,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,0
311230006,3963,Rodrigue  Beaubois,PG,17,2-6,1-3,2-2,0,2,2,1,3,0,3,1,+12,7
311230006,3239,Sean  Williams,PF,,,,,0,0,0,0,0,0,0,0,,0
311230015,469,Rashard  Lewis,PF,32,4-10,1-2,5-6,1,5,6,2,1,0,1,2,-20,14
311230015,2746,Andray  Blatche,C,28,4-15,0-2,1-1,3,7,10,1,1,1,1,2,-10,9
311230015,3452,JaVale  McGee,C,28,5-11,0-0,0-2,2,7,9,0,1,0,0,4,-13,10
311230015,3243,Nick  Young,SF,22,1-10,1-2,0-0,0,2,2,2,0,0,1,2,-8,3
311230015,4237,John  Wall,PG,36,1-9,0-1,4-4,1,0,1,7,1,3,4,1,-16,6
311230015,2789,Ronny  Turiaf,C,8,1-1,0-0,0-0,0,0,0,1,2,1,2,0,-5,2
311230015,4270,Trevor  Booker,PF,15,1-3,0-0,1-2,2,3,5,1,1,0,0,2,+7,3
311230015,4243,Jordan  Crawford,SG,36,9-20,3-7,3-4,0,0,0,5,0,0,3,5,-20,24
311230015,6470,Chris  Singleton,SF,24,1-3,1-3,0-0,0,2,2,0,1,0,1,4,-11,3
311230015,6454,Shelvin  Mack,PG,9,3-3,1-1,0-0,0,0,0,0,1,0,1,0,-7,7
311230015,4289,Kevin  Seraphin,C,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
311230015,4282,Hamady  Ndiaye,C,,,,,0,0,0,0,0,0,0,0,,0
311230015,378,Stephen  Jackson,SF,22,2-8,1-4,2-2,0,2,2,4,0,1,4,4,+11,7
311230015,2767,Ersan  Ilyasova,PF,29,6-8,1-1,3-5,0,7,7,4,1,0,2,3,+7,16
311230015,2747,Andrew  Bogut,C,35,6-12,0-0,1-2,2,13,15,2,0,3,3,4,+14,13
311230015,1708,Mike  Dunleavy,SF,22,3-4,2-3,5-8,0,5,5,1,1,0,2,1,+4,13
311230015,3997,Brandon  Jennings,PG,35,8-15,1-6,5-7,0,2,2,5,0,1,4,1,+5,22
311230015,1999,Carlos  Delfino,SG,29,6-11,3-5,0-0,0,6,6,2,1,0,0,1,+16,15
311230015,2393,Shaun  Livingston,PG,16,2-3,0-0,0-1,1,0,1,4,0,1,2,1,+6,4
311230015,2448,Beno  Udrih,PG,23,4-7,0-1,0-0,3,0,3,2,0,0,3,1,+22,8
311230015,3966,Jon  Brockman,PF,2,0-0,0-0,0-0,1,1,2,0,0,0,0,0,+4,0
311230015,6452,Jon  Leuer,PF,22,2-4,0-0,0-0,3,2,5,1,2,0,0,1,+14,4
311230015,4265,Larry  Sanders,C,6,0-1,0-0,0-0,0,2,2,1,0,1,0,2,+2,0
311230015,1711,Drew  Gooden,PF,,,,,0,0,0,0,0,0,0,0,,0
311230015,3451,Luc Richard  Mbah a Moute,PF,,,,,0,0,0,0,0,0,0,0,,0
311230026,91,Elton  Brand,PF,29,5-12,0-0,2-4,3,4,7,2,0,0,0,3,-6,12
311230026,2386,Andre  Iguodala,SF,39,6-11,2-2,2-5,0,6,6,4,1,0,3,1,+1,16
311230026,3211,Spencer  Hawes,C,38,7-9,0-0,1-1,4,9,13,2,1,3,3,3,+2,15
311230026,4003,Jodie  Meeks,SG,22,2-4,1-3,0-0,0,2,2,1,0,0,0,1,+4,5
311230026,3995,Jrue  Holiday,PG,37,9-15,1-3,3-3,0,2,2,3,2,0,3,3,0,22
311230026,2799,Louis  Williams,SG,29,5-12,0-5,10-12,0,4,4,5,0,0,1,4,-12,20
311230026,3244,Thaddeus  Young,PF,19,3-8,0-0,3-4,0,1,1,0,1,0,1,3,+3,9
311230026,4239,Evan  Turner,SF,18,0-5,0-0,0-0,0,3,3,2,1,0,1,3,-4,0
311230026,6478,Nikola  Vucevic,C,9,0-1,0-0,0-0,0,2,2,0,1,0,0,1,-3,0
311230026,45,Tony Battie,C,,,,,0,0,0,0,0,0,0,0,,0
311230026,2456,Andres Nocioni,SF,,,,,0,0,0,0,0,0,0,0,,0
311230026,3460,Marreese  Speights,PF,,,,,0,0,0,0,0,0,0,0,,0
311230026,4254,Craig Brackins,PF,,,,,0,0,0,0,0,0,0,0,,0
311230026,3015,Paul  Millsap,PF,35,4-16,1-3,5-8,2,12,14,2,3,2,0,3,+7,14
311230026,4249,Gordon  Hayward,SG,35,5-9,1-2,4-4,0,2,2,3,1,2,1,3,0,15
311230026,4257,Derrick  Favors,PF,39,10-16,0-0,0-1,3,8,11,0,0,1,1,3,+1,20
311230026,49,Raja  Bell,SG,18,1-4,1-2,0-0,0,1,1,2,1,0,0,1,-7,3
311230026,2382,Devin  Harris,PG,26,5-11,1-5,8-9,0,3,3,3,1,0,4,1,+2,19
311230026,1024,Jamaal  Tinsley,PG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,1,+3,0
311230026,1027,Earl  Watson,PG,22,3-5,1-1,2-2,0,0,0,4,1,1,1,4,+2,9
311230026,2006,Josh  Howard,SF,24,2-6,0-1,4-4,1,1,2,2,1,0,2,3,+16,8
311230026,2778,C.J.  Miles,SG,19,3-8,1-2,3-5,1,1,2,1,0,1,2,3,-4,10
311230026,4295,Jeremy  Evans,SF,5,0-1,0-0,0-0,0,0,0,0,0,2,0,1,-12,0
311230026,6447,Enes  Kanter,C,15,2-3,0-0,0-0,2,4,6,0,0,0,0,0,+7,4
311230026,2389,Al  Jefferson,C,,,,,0,0,0,0,0,0,0,0,,0
311230026,6429,Alec  Burks,PG,,,,,0,0,0,0,0,0,0,0,,0
311230012,1703,Carlos  Boozer,PF,30,4-8,0-0,2-2,2,4,6,1,0,0,0,3,0,10
311230012,2429,Luol  Deng,SF,42,7-14,1-4,4-5,1,7,8,2,0,0,0,2,+9,19
311230012,3224,Joakim  Noah,C,35,5-7,0-0,9-10,5,3,8,4,1,1,1,5,+4,19
311230012,294,Richard  Hamilton,SG,31,8-18,0-3,0-0,1,4,5,2,0,0,1,1,0,16
311230012,3456,Derrick  Rose,PG,42,8-14,3-4,10-11,3,5,8,16,1,0,4,3,+16,29
311230012,2011,Kyle  Korver,SG,10,2-4,2-3,0-0,0,0,0,0,0,0,0,2,+16,6
311230012,2991,Ronnie  Brewer,SF,14,2-2,1-1,2-2,0,2,2,0,1,0,0,0,+15,7
311230012,3986,Taj  Gibson,PF,19,2-5,0-0,2-2,1,2,3,1,1,1,1,1,+13,6
311230012,3277,C.J.  Watson,PG,7,0-5,0-2,0-0,0,0,0,1,0,0,1,0,-7,0
311230012,3414,Omer  Asik,C,10,1-1,0-0,0-2,2,3,5,2,0,0,4,2,-1,2
311230012,1021,Brian  Scalabrine,PF,,,,,0,0,0,0,0,0,0,0,,0
311230012,2866,John  Lucas III,PG,,,,,0,0,0,0,0,0,0,0,,0
311230012,6430,Jimmy  Butler,SG,,,,,0,0,0,0,0,0,0,0,,0
311230012,1705,Caron  Butler,SF,39,6-11,1-4,3-4,0,1,1,4,1,0,2,4,-2,16
311230012,3989,Blake  Griffin,PF,42,14-25,0-0,6-10,6,7,13,3,1,0,2,1,-9,34
311230012,3442,DeAndre  Jordan,C,26,5-6,0-0,2-4,1,4,5,0,0,3,2,5,0,12
311230012,2178,Mo  Williams,PG,33,5-10,2-2,1-1,1,2,3,3,0,0,0,3,+2,13
311230012,2779,Chris  Paul,PG,44,7-14,1-1,0-1,0,4,4,14,4,0,3,2,-13,15
311230012,2757,Ryan  Gomes,SF,12,0-2,0-0,0-0,1,1,2,1,0,0,1,0,-18,0
311230012,1998,Brian  Cook,PF,17,1-3,0-2,0-0,0,3,3,0,0,0,0,5,-6,2
311230012,3003,Randy  Foye,SG,19,2-6,2-4,0-0,0,0,0,1,0,0,1,2,-15,6
311230012,6473,Trey  Thompkins,PF,9,1-3,1-2,0-0,0,0,0,0,0,0,0,0,-4,3
311230012,63,Chauncey  Billups,SG,,,,,0,0,0,0,0,0,0,0,,0
311230012,1828,Reggie  Evans,PF,,,,,0,0,0,0,0,0,0,0,,0
311230012,6451,Travis  Leslie,PG,,,,,0,0,0,0,0,0,0,0,,0
311230012,4238,Eric  Bledsoe,PG,,,,,0,0,0,0,0,0,0,0,,0
311231013,1713,Nene,PF,33,5-10,0-0,3-5,3,5,8,0,2,0,4,4,-11,13
311231013,3428,Danilo  Gallinari,SF,37,3-12,0-4,1-2,0,7,7,3,2,1,1,1,-5,7
311231013,4298,Timofey  Mozgov,C,26,4-7,0-0,0-0,3,7,10,2,0,4,3,4,+3,8
311231013,3187,Arron  Afflalo,SG,26,4-10,2-5,3-5,0,1,1,1,1,0,0,0,-9,13
311231013,4000,Ty  Lawson,PG,31,3-8,1-3,2-4,1,2,3,8,2,0,4,2,-13,9
311231013,308,Al  Harrington,PF,29,8-17,3-8,2-2,1,2,3,1,1,0,1,3,+5,21
311231013,557,Andre  Miller,PG,33,5-9,0-1,3-4,0,3,3,4,1,0,1,0,+2,13
311231013,1135,Chris  Andersen,PF,5,1-1,0-0,0-0,0,0,0,0,1,0,0,3,+2,2
311231013,3204,Rudy Fernandez,SG,20,1-6,1-5,0-0,0,1,1,3,1,0,0,0,+11,3
311231013,3191,Corey  Brewer,SF,,,,,0,0,0,0,0,0,0,0,,0
311231013,3970,DeMarre  Carroll,SF,,,,,0,0,0,0,0,0,0,0,,0
311231013,3444,Kosta  Koufos,C,,,,,0,0,0,0,0,0,0,0,,0
311231013,6433,Kenneth  Faried,PF,,,,,0,0,0,0,0,0,0,0,,0
311231013,996,Pau  Gasol,C,36,7-10,0-1,3-4,1,4,5,1,1,1,3,1,+3,17
311231013,1765,Matt  Barnes,SF,20,3-7,1-3,0-0,3,4,7,0,1,1,1,2,+8,7
311231013,2748,Andrew  Bynum,C,32,13-18,0-0,3-3,6,7,13,1,1,2,5,2,+11,29
311231013,110,Kobe  Bryant,SG,33,6-18,0-5,5-6,2,8,10,9,1,0,4,4,+10,17
311231013,246,Derek  Fisher,PG,22,3-7,0-2,0-0,1,2,3,5,1,0,0,6,+10,6
311231013,25,Metta  World Peace,SF,20,0-8,0-3,0-0,0,2,2,1,0,0,4,0,-10,0
311231013,1013,Troy  Murphy,PF,6,0-0,0-0,0-0,0,1,1,0,0,0,0,1,-5,0
311231013,2010,Jason Kapono,SG,23,2-6,1-4,0-0,0,0,0,1,0,0,0,2,-4,5
311231013,1994,Steve  Blake,PG,26,2-9,0-6,1-2,0,3,3,6,1,0,1,1,-7,5
311231013,3220,Josh  McRoberts,PF,22,3-3,0-0,0-0,1,5,6,0,0,0,1,1,-1,6
311231013,2027,Luke  Walton,SF,,,,,0,0,0,0,0,0,0,0,,0
311231013,6435,Andrew  Goudelock,PG,,,,,0,0,0,0,0,0,0,0,,0
311231013,4256,Devin  Ebanks,SF,,,,,0,0,0,0,0,0,0,0,,0
311231008,2177,David  West,PF,23,4-11,0-1,2-2,0,5,5,3,1,0,0,1,-6,10
311231008,2760,Danny  Granger,SF,38,4-15,1-4,2-2,1,2,3,0,3,0,0,1,0,11
311231008,3436,Roy  Hibbert,C,25,4-7,0-0,1-2,1,4,5,0,0,1,3,3,-10,9
311231008,3973,Darren  Collison,PG,36,4-6,2-3,5-6,0,5,5,8,1,0,2,3,-3,15
311231008,4251,Paul  George,SF,34,2-5,1-2,2-3,0,4,4,4,3,1,1,2,+7,7
311231008,2008,Dahntay  Jones,SG,12,0-3,0-1,4-4,1,3,4,0,2,0,2,2,-7,4
311231008,3041,Lou  Amundson,PF,8,0-1,0-0,0-0,0,0,0,0,1,2,1,1,-7,0
311231008,3438,George  Hill,PG,29,7-11,1-3,1-2,0,5,5,1,0,0,1,3,-4,16
311231008,3991,Tyler  Hansbrough,PF,28,5-14,0-0,6-7,3,2,5,0,3,1,1,3,-3,16
311231008,4244,Lance  Stephenson,SG,7,0-3,0-1,0-0,0,0,0,1,0,0,0,0,-7,0
311231008,4010,A.J.  Price,PG,,,,,0,0,0,0,0,0,0,0,,0
311231008,1724,Tayshaun  Prince,SF,36,5-13,2-3,0-0,0,4,4,1,1,0,3,2,+2,12
311231008,3998,Jonas  Jerebko,PF,37,8-14,3-4,1-3,1,11,12,1,1,0,1,5,+10,20
311231008,4260,Greg  Monroe,PF,33,8-12,0-0,3-4,4,7,11,4,0,1,4,4,+7,19
311231008,2381,Ben  Gordon,SG,34,6-12,2-4,2-2,1,2,3,4,1,0,2,2,+13,16
311231008,3235,Rodney  Stuckey,SG,39,5-12,1-1,4-4,1,6,7,7,0,0,4,2,+2,15
311231008,2775,Jason  Maxiell,PF,13,3-5,0-0,0-0,1,3,4,0,1,0,0,3,+2,6
311231008,885,Ben Wallace,PF,10,1-1,0-0,0-0,1,3,4,1,0,0,0,1,+6,2
311231008,2506,Damien  Wilkins,SG,9,0-2,0-0,0-0,1,0,1,1,0,0,0,2,-11,0
311231008,3976,Austin  Daye,SF,6,0-3,0-1,0-0,0,0,0,0,0,1,1,0,+8,0
311231008,6448,Brandon  Knight,PG,23,3-8,0-2,0-0,0,3,3,6,0,0,3,2,+1,6
311231008,2816,Will  Bynum,PG,,,,,0,0,0,0,0,0,0,0,,0
311231008,2792,Charlie  Villanueva,PF,,,,,0,0,0,0,0,0,0,0,,0
311231008,6455,Vernon Macklin,PF,,,,,0,0,0,0,0,0,0,0,,0
311231010,2411,Josh  Smith,SF,32,5-13,0-1,4-8,0,7,7,2,0,1,2,1,-17,14
311231010,2797,Marvin  Williams,PF,21,3-7,1-2,2-2,1,3,4,0,0,1,0,2,-14,9
311231010,3213,Al  Horford,C,31,6-11,0-0,3-4,1,5,6,2,0,1,2,1,-19,15
311231010,1007,Joe  Johnson,SG,35,7-15,1-5,0-0,1,3,4,3,1,2,1,2,-18,15
311231010,4015,Jeff  Teague,PG,30,3-7,0-0,0-0,0,3,3,5,0,0,2,1,-3,6
311231010,532,Tracy  McGrady,SG,25,6-11,1-2,0-0,0,6,6,1,0,0,1,1,+7,13
311231010,987,Jason  Collins,C,5,0-0,0-0,0-0,0,0,0,0,0,0,0,1,+2,0
311231010,1016,Vladimir  Radmanovic,SF,15,0-5,0-3,0-0,0,1,1,1,1,1,0,1,+6,0
311231010,2004,Willie  Green,SG,17,2-5,1-2,0-0,2,2,4,0,1,0,1,1,-1,5
311231010,1821,Jannero  Pargo,PG,16,2-4,0-1,0-0,0,2,2,1,0,0,2,1,-4,4
311231010,2016,Zaza  Pachulia,C,12,1-2,0-0,1-2,1,2,3,1,1,0,1,2,+6,3
311231010,802,Jerry  Stackhouse,SF,,,,,0,0,0,0,0,0,0,0,,0
311231010,6534,Ivan  Johnson,PF,,,,,0,0,0,0,0,0,0,0,,0
311231010,1781,Luis  Scola,PF,31,9-19,0-0,3-4,2,5,7,0,2,0,3,3,+12,21
311231010,3968,Chase  Budinger,SF,31,7-10,3-4,0-0,0,2,2,1,1,1,0,3,+18,17
311231010,3994,Jordan  Hill,C,28,5-8,0-0,1-2,4,11,15,1,1,1,1,3,+10,11
311231010,2394,Kevin  Martin,SG,40,9-20,6-11,3-3,0,3,3,3,0,0,0,3,+14,27
311231010,3012,Kyle  Lowry,PG,42,0-6,0-3,2-2,0,6,6,18,2,1,6,3,+15,2
311231010,991,Samuel  Dalembert,C,20,3-6,0-0,1-2,5,5,10,1,0,1,1,1,+1,7
311231010,3445,Courtney  Lee,SG,17,1-3,0-0,0-0,0,1,1,1,1,1,0,0,-7,2
311231010,3423,Goran  Dragic,SG,13,1-5,0-1,0-0,0,0,0,0,0,0,1,1,-7,2
